repo_key,owner,repository,language,deployment_label,deployment_ready,stars,forks,watchers,total_commits,total_issues,total_prs,total_files,size,open_issues,repository_age_days,last_update_days,has_license,has_description,bug_fix_ratio,feature_commit_ratio,refactor_commit_ratio,documentation_commit_ratio,average_commit_length,average_commit_words,author_diversity,commit_frequency,days_since_last_commit,closed_issue_ratio,bug_issue_ratio,average_issue_comments,stale_issue_ratio,merged_pr_ratio,source_code_ratio,documentation_ratio,config_ratio,test_ratio,binary_ratio,has_ci_cd,has_dockerfile,has_contributing_guide,dependency_file_count,max_directory_depth,weekend_commit_ratio,night_commit_ratio,average_issue_resolution_days,average_merge_days,language_diversity,average_directory_depth,average_file_size
NanowarOfSteel_HelloWorld,NanowarOfSteel,HelloWorld,Java,Needs Improvements,1,1998,94,1998,30,20,20,13,1295,22,622,4,0,0,0.3333,0.3333,0.0,0.6333,70.2,10.0667,11,0.0482,557,0.2,0.25,1.55,1.0,0.6,0.1538,0.0769,0.2308,0.0769,0.0769,1,1,0,1,7,0.2,0.1,1.5,2.25,1,1.7692,28533.2308
julianperrott_FishingFun,julianperrott,FishingFun,C#,Not Ready,0,299,136,299,30,20,7,87,12547,39,2597,0,0,1,0.0667,0.0333,0.0,0.3333,34.4,4.8667,1,0.0116,2057,0.15,0.05,0.05,1.0,0.0,0.3793,0.0115,0.023,0.0,0.2529,1,0,0,0,4,0.2333,0.3333,272.6667,0.0,2,2.4253,41012.5517
ruby_ruby,ruby,ruby,Ruby,Needs Improvements,1,23666,5611,23666,30,0,20,100,389634,637,5980,0,1,1,0.3667,0.2667,0.0667,0.0333,438.2333,62.2667,11,0.005,0,0.0,0.0,0.0,0.0,0.6,0.15,0.03,0.05,0.06,0.0,1,0,1,1,4,0.3,0.5333,0.0,0.0833,3,1.35,9275.94
matomo-org_matomo,matomo-org,matomo,PHP,Needs Improvements,1,21685,2868,21685,30,20,20,100,359793,2548,5584,0,1,1,0.5,0.4,0.0667,0.2667,1128.2667,136.6667,8,0.0054,0,0.35,0.65,1.8,0.0,0.2,0.26,0.05,0.04,0.07,0.0,1,0,1,1,3,0.0,0.1333,1.7143,0.25,3,1.51,8624.04
mettle_sendportal-core,mettle,sendportal-core,PHP,Not Ready,0,299,150,299,30,20,20,100,3331,37,2230,2,1,1,0.3,0.1333,0.0,0.0333,111.9667,13.5667,12,0.0135,796,0.25,0.4,1.0,1.0,0.1,0.33,0.03,0.04,0.0,0.4,1,0,0,2,3,0.0,0.0,294.4,0.0,4,2.04,42908.53
benjamin-dcs_gauge-card-pro,benjamin-dcs,gauge-card-pro,TypeScript,Needs Improvements,1,300,11,300,30,20,20,100,2061,22,460,2,1,1,0.1,0.0667,0.0,0.0,55.9333,5.6333,3,0.0652,2,0.55,0.55,4.3,0.0,0.55,0.79,0.02,0.04,0.0,0.0,1,0,0,1,6,0.1333,0.0,13.0909,1.5455,3,3.07,5227.53
NVlabs_matchlib,NVlabs,matchlib,C++,Needs Improvements,1,299,46,299,30,6,16,100,1779,1,2674,31,1,1,0.1333,0.2667,0.0667,0.0333,69.0,9.7333,4,0.0112,256,0.8333,0.6667,3.0,1.0,0.625,0.05,0.02,0.1,0.21,0.0,1,0,0,0,5,0.0,0.3667,9.0,3.4,2,2.54,5660.64
axios_axios,axios,axios,JavaScript,Production Ready,1,109107,11750,109107,30,20,20,100,27638,74,4347,0,1,1,0.5333,0.2,0.0,0.1667,138.3667,11.9667,17,0.0069,0,0.8,0.55,1.7,0.0,0.35,0.0,0.7,0.01,0.02,0.01,1,0,1,0,5,0.1,0.0,8.3125,1.8571,2,2.73,8929.78
heartcombo_devise,heartcombo,devise,Ruby,Production Ready,1,24347,5477,24347,30,20,20,100,5944,227,6144,0,1,1,0.5,0.2667,0.0333,0.0667,257.7667,36.6,5,0.0049,33,0.6,0.7,1.95,0.5,0.25,0.59,0.04,0.01,0.06,0.01,1,0,1,1,4,0.0,0.0,6.5833,0.0,1,2.38,3018.64
kilimchoi_engineering-blogs,kilimchoi,engineering-blogs,Ruby,Not Ready,0,38402,2024,38402,30,20,20,11,1339,150,4048,0,0,1,0.0667,0.5333,0.0,0.1333,65.8,8.3,14,0.0074,769,0.15,0.1,0.55,1.0,0.0,0.0909,0.0909,0.0909,0.0,0.0,1,0,1,1,2,0.0667,0.1667,608.6667,0.0,1,0.2727,9156.8182
darryrzhong_Android-Compose-MVVM-App,darryrzhong,Android-Compose-MVVM-App,Kotlin,Needs Improvements,1,1857,468,1857,30,20,4,100,4705,0,2325,1,0,1,0.0333,0.0,0.1667,0.1,121.1,13.2,2,0.0129,111,1.0,0.15,0.45,0.0,0.75,0.25,0.01,0.07,0.01,0.11,0,0,0,0,9,0.0,0.3,1760.35,0.0,1,3.67,2324.7
bcrypt-ruby_bcrypt-ruby,bcrypt-ruby,bcrypt-ruby,C,Production Ready,1,1993,289,1993,30,20,20,32,415,19,6641,6,1,1,0.3333,0.2,0.0,0.0,106.3333,14.3333,8,0.0045,108,0.65,0.55,2.35,1.0,0.8,0.3438,0.0312,0.0312,0.2188,0.0,1,0,0,1,3,0.0333,0.2333,93.8462,9.4375,3,1.4062,4785.875
ReactiveX_RxSwift,ReactiveX,RxSwift,Swift,Not Ready,0,24647,4159,24647,30,20,20,100,97067,22,4115,2,1,1,0.4,0.1667,0.0667,0.1,89.8333,12.0,14,0.0073,133,0.35,0.55,1.55,0.4615,0.35,0.4,0.05,0.02,0.06,0.0,1,0,1,1,4,0.0333,0.1,6.4286,33.5714,1,1.64,7276.87
square_okhttp,square,okhttp,Kotlin,Needs Improvements,1,46999,9276,46999,30,20,20,100,66968,130,5103,0,1,1,0.1333,0.0667,0.0333,0.1,164.7333,16.8333,4,0.0059,0,0.6,0.8,0.75,0.0,0.45,0.05,0.34,0.03,0.36,0.08,1,0,1,0,8,0.1333,0.3667,2.8333,0.5556,3,3.18,13171.86
SharpAdb_AdvancedSharpAdbClient,SharpAdb,AdvancedSharpAdbClient,C#,Needs Improvements,1,299,69,299,30,20,20,100,6466,26,1751,3,1,1,0.3,0.5667,0.0,0.0333,84.4333,11.3,2,0.0171,35,0.45,0.55,3.2,1.0,0.8,0.0,0.0,0.01,0.93,0.0,1,0,0,0,3,0.2,0.4333,28.6667,6.5,1,1.9,12202.16
zhimaAi_ChatClaw,zhimaAi,ChatClaw,Go,Not Ready,0,300,55,300,30,20,0,100,97309,20,154,1,1,1,0.3333,0.6,0.0333,0.1333,127.5333,14.5333,2,0.1948,61,0.25,0.1,1.25,0.8667,0.0,0.29,0.01,0.04,0.01,0.14,0,0,0,2,9,0.0667,0.3333,6.4,0.0,5,3.34,15141.48
traefik_traefik,traefik,traefik,Go,Needs Improvements,1,63985,6066,63985,30,20,20,100,159250,850,3956,0,1,1,0.2,0.1,0.0,0.1,36.3,5.4333,12,0.0076,4,0.6,1.0,2.3,0.0,0.6,0.08,0.52,0.05,0.06,0.33,1,1,1,0,5,0.0,0.0,1.5,0.25,3,2.68,139664.33
onevcat_Rainbow,onevcat,Rainbow,Swift,Production Ready,1,1935,111,1935,30,20,20,55,486,1,3856,1,1,1,0.0333,0.4,0.0667,0.0667,182.0333,16.3,4,0.0078,2,0.95,0.25,2.35,1.0,0.75,0.3455,0.0545,0.0182,0.2182,0.0,1,0,0,1,3,0.4333,0.5,50.6316,21.9333,2,1.1636,5693.7818
vuejs_vue-jsx-vapor,vuejs,vue-jsx-vapor,Rust,Needs Improvements,1,300,11,300,30,20,12,100,4152,5,912,0,1,1,0.4,0.1,0.1333,0.0,59.0333,6.1333,1,0.0329,0,0.8,0.8,8.15,0.5,0.9167,0.02,0.82,0.03,0.01,0.01,1,0,0,2,4,0.5,0.1667,2.5,0.0909,4,2.45,1837.88
nodejs_node,nodejs,node,JavaScript,Needs Improvements,1,118344,36217,118344,30,20,20,100,1508704,2354,4247,0,1,1,0.3667,0.2667,0.0333,0.1667,462.7,50.1333,14,0.0071,0,0.1,0.95,0.75,0.0,0.05,0.11,0.06,0.04,0.09,0.0,1,0,1,0,3,0.5,0.2667,1.0,0.0,2,1.4,6770.99
sparkfun_Pro_Micro,sparkfun,Pro_Micro,C++,Needs Improvements,1,300,74,300,30,8,3,35,18884,3,4794,9,1,1,0.0333,0.3333,0.0,0.2,109.2333,16.3667,7,0.0063,1488,0.75,0.25,1.75,1.0,0.6667,0.0,0.0286,0.0571,0.0,0.2,0,0,0,0,3,0.0,0.5333,1.6667,0.0,0,1.9714,697233.0571
ocornut_imgui,ocornut,imgui,C++,Production Ready,1,74614,12007,74614,30,20,20,100,128330,1237,4375,0,1,1,0.3333,0.5333,0.1667,0.0,116.3333,14.0667,4,0.0069,3,0.7,0.8,2.9,0.0,0.1,0.22,0.12,0.09,0.0,0.0,1,0,1,2,7,0.0,0.0667,2.1429,0.0,3,1.55,20381.28
mediar-ai_fazm,mediar-ai,fazm,Swift,Not Ready,0,297,37,297,30,20,2,100,81190,16,131,0,0,1,0.2,0.4,0.1,0.0,53.8,7.9333,2,0.229,1,0.25,0.8,0.65,0.0,0.0,0.19,0.01,0.05,0.02,0.0,1,1,0,1,6,0.5333,0.5667,0.6,0.0,5,4.44,15749.63
nonstrict-hq_CloudStorage,nonstrict-hq,CloudStorage,Swift,Not Ready,0,298,32,298,30,9,10,58,76,2,2187,31,1,1,0.2333,0.2333,0.0667,0.0667,40.0667,5.5,6,0.0137,540,0.8889,0.5556,1.6667,1.0,0.5,0.2069,0.0345,0.0172,0.0,0.0,0,0,0,0,9,0.1333,0.0,135.5,16.0,1,4.8448,2053.2931
pocketbase_pocketbase,pocketbase,pocketbase,Go,Needs Improvements,1,59596,3505,59596,30,20,20,100,141694,18,1470,0,1,1,0.1667,0.1667,0.0333,0.0,40.5333,6.3,1,0.0204,2,0.9,0.5,1.85,0.0,0.0,0.47,0.03,0.02,0.42,0.0,1,0,1,0,2,0.6333,0.1333,0.1667,0.0,1,0.92,13701.34
NationalSecurityAgency_ghidra,NationalSecurityAgency,ghidra,Java,Needs Improvements,1,70856,7775,70856,30,20,20,100,411243,1875,2692,0,1,1,0.7333,0.1,0.0,0.0667,62.5667,6.4667,5,0.0111,3,0.55,0.9,2.6,0.0,0.15,0.53,0.03,0.05,0.0,0.11,1,0,1,2,8,0.0,0.0333,2.1818,2.0,2,5.09,51007.11
jsdmirror_JSDMirror,jsdmirror,JSDMirror,PHP,Needs Improvements,1,299,8,299,30,20,11,14,1589,0,1376,17,1,1,0.0,0.0,0.0,0.9,13.9667,1.9667,1,0.0218,223,1.0,0.25,6.05,0.0,0.8182,0.0714,0.1429,0.0,0.0,0.0,0,0,0,0,0,0.1333,0.2,32.9,0.0,1,0.0,5794.0
lihangleo2_ViewPager2Demo,lihangleo2,ViewPager2Demo,Kotlin,Not Ready,0,298,31,298,30,14,0,100,84564,3,1045,12,1,1,0.0333,0.0333,0.0,0.6333,16.3,1.7667,2,0.0287,630,0.7857,0.2857,2.0714,1.0,0.0,0.17,0.02,0.03,0.03,0.3,0,0,0,0,8,0.0,0.2333,8.5455,0.0,1,4.91,296386.93
symfony_http-client-contracts,symfony,http-client-contracts,PHP,Not Ready,0,1976,0,1976,30,0,0,21,240,0,2605,14,1,1,0.6333,0.2333,0.0333,0.1,216.5667,28.4667,10,0.0115,39,0.0,0.0,0.0,0.0,0.0,0.5714,0.1429,0.0952,0.1429,0.0,0,0,0,1,3,0.3,0.0667,0.0,0.0,1,0.619,3253.3333
DevToys-app_DevToys,DevToys-app,DevToys,C#,Not Ready,0,31765,1751,31765,30,20,20,100,229285,335,1749,0,1,1,0.3667,0.3333,0.0333,0.0,595.1333,64.7333,4,0.0172,138,0.05,0.4,0.4,0.4737,0.1,0.0,0.03,0.02,0.01,0.72,1,0,1,0,5,0.4,0.4,0.0,0.0,0,2.51,835384.35
anthropics_claude-code,anthropics,claude-code,Python,Not Ready,0,137787,22222,137787,30,20,20,100,28771,11383,506,0,0,1,0.0333,0.1333,0.0667,0.1,107.5,13.7,4,0.0593,0,0.05,0.95,0.3,0.0,0.0,0.02,0.15,0.07,0.0,0.01,1,1,0,0,5,0.0667,0.5333,0.0,0.0,2,2.4,118087.55
signalapp_Signal-Android,signalapp,Signal-Android,Kotlin,Not Ready,0,29033,6798,29033,30,20,20,100,2414352,468,5324,0,1,1,0.3333,0.1333,0.0333,0.0,49.1,7.0333,6,0.0056,3,0.35,1.0,1.3,0.0,0.0,0.1,0.03,0.03,0.42,0.0,1,0,1,0,5,0.0,0.0,2.2857,0.0,3,3.14,1781.01
TwoSevenOneT_EDRChoker,TwoSevenOneT,EDRChoker,C#,Not Ready,0,300,48,300,6,1,0,9,15,0,37,0,0,1,0.0,0.3333,0.0,0.8333,21.3333,2.6667,2,0.1622,31,1.0,0.0,0.0,0.0,0.0,0.3333,0.1111,0.2222,0.0,0.0,0,0,0,0,1,1.0,0.1667,0.0,0.0,1,0.1111,2435.7778
elastic_elasticsearch,elastic,elasticsearch,Java,Not Ready,0,77615,26186,77615,30,20,20,100,1692827,5864,5999,0,1,1,0.2333,0.3667,0.0,0.1,211.1,25.7333,17,0.005,0,0.0,1.0,2.25,0.0,0.25,0.0,0.01,0.03,0.1,0.0,0,0,0,1,3,0.0,0.4,0.0,0.0,1,2.49,2546.42
OffchainLabs_arbitrum-classic,OffchainLabs,arbitrum-classic,Go,Not Ready,0,1997,1402,1997,30,20,20,100,196180,69,2534,2,1,1,0.2,0.0667,0.1333,0.1333,57.1333,7.4333,8,0.0118,1224,0.9,0.5,0.95,1.0,0.05,0.02,0.77,0.1,0.04,0.12,1,1,0,0,6,0.2333,0.3,70.4444,3.0,3,2.07,19865.97
dqzg12300_fridaUiTools,dqzg12300,fridaUiTools,Python,Production Ready,1,2000,431,2000,30,20,3,100,207561,31,1868,0,0,1,0.1667,0.3,0.2,0.1333,69.5333,7.9,4,0.0161,56,0.2,0.15,1.75,1.0,1.0,0.73,0.01,0.01,0.0,0.04,1,0,0,0,2,0.0,0.3667,2.5,0.0,3,1.0,493656.15
woheller69_browser,woheller69,browser,Java,Production Ready,1,300,47,300,30,20,14,100,184860,9,1848,6,1,1,0.1667,0.3,0.0667,0.1333,60.4667,7.4,5,0.0162,6,0.6,0.25,1.85,1.0,0.7143,0.57,0.02,0.03,0.0,0.03,0,0,0,1,8,0.1667,0.0667,12.5,2.6,2,6.26,56890.87
fiddyschmitt_clonezilla-util,fiddyschmitt,clonezilla-util,C#,Production Ready,1,299,18,299,30,20,9,100,15354,16,1655,0,1,1,0.4,0.3,0.0,0.1333,1210.3,167.0,2,0.0181,0,0.6,0.6,3.35,0.875,0.8889,0.35,0.02,0.04,0.28,0.02,0,0,0,0,4,0.1667,0.3333,76.0,4.375,3,2.69,38732.94
EightyThreeCreative_ShineUpdater,EightyThreeCreative,ShineUpdater,Swift,Not Ready,0,298,10,298,30,6,5,39,520,1,3015,10,1,1,0.0,0.3333,0.0333,0.2,50.6,7.6667,4,0.01,760,0.8333,0.6667,2.8333,1.0,0.8,0.0769,0.0513,0.0256,0.0256,0.1282,0,0,0,0,3,0.0,0.1333,64.4,0.5,1,2.0256,12893.7179
sipcapture_homer,sipcapture,homer,Go,Production Ready,1,1987,270,1987,30,20,20,100,9303,0,4490,0,1,1,0.5,0.1667,0.0,0.0333,251.1667,29.9333,5,0.0067,0,1.0,0.4,2.35,0.0,0.9,0.0,0.53,0.04,0.03,0.01,1,1,0,1,3,0.0333,0.1,1.0,0.3333,3,1.34,8063.07
mewebstudio_Purifier,mewebstudio,Purifier,PHP,Not Ready,0,1980,241,1980,30,20,20,21,488,77,4861,5,1,1,0.4333,0.1667,0.0,0.1667,76.9667,10.8,10,0.0062,36,0.15,0.35,1.65,1.0,0.75,0.4286,0.0952,0.0952,0.1905,0.0,1,0,0,1,2,0.0667,0.1333,249.3333,33.0667,1,0.9048,2049.8095
rust-lang_rust,rust-lang,rust,Rust,Production Ready,1,114708,15424,114708,30,20,20,100,942410,12606,5871,0,1,1,0.6667,0.4667,0.1333,0.1667,540.1,69.0,7,0.0051,0,0.05,0.7,1.8,0.0,0.05,0.37,0.04,0.1,0.05,0.0,1,0,1,6,5,0.0667,0.4,0.0,0.0,1,2.07,20358.3
Nutlope_llamatutor,Nutlope,llamatutor,TypeScript,Not Ready,0,1992,332,1992,30,6,14,46,12129,11,725,0,0,1,0.1667,0.2,0.0333,0.0333,46.0,6.1,4,0.0414,1,0.0,0.0,0.8333,1.0,0.3571,0.1304,0.0217,0.0435,0.0,0.3913,0,0,0,1,3,0.0333,0.2,0.0,2.8,3,0.8261,104241.0
ShareX_ShareX,ShareX,ShareX,C#,Not Ready,0,38637,3850,38637,30,20,0,100,74665,662,4661,0,1,1,0.0,0.1667,0.2333,0.0,45.5,6.6667,1,0.0064,0,0.1,0.4,0.6,0.0,0.0,0.41,0.01,0.03,0.0,0.02,1,0,0,0,3,0.4333,0.3667,1.0,0.0,1,1.64,19009.98
lizongying_my-tv,lizongying,my-tv,C,Not Ready,0,32062,3601,32062,30,20,20,100,72954,146,952,0,0,1,0.1,0.0667,0.0667,0.3,15.4333,2.4333,4,0.0315,774,0.2,0.55,2.6,1.0,0.55,0.0,0.01,0.06,0.0,0.06,1,0,0,1,6,0.1333,0.2667,6.25,2.5455,0,5.25,350685.23
denoland_deno,denoland,deno,Rust,Production Ready,1,107781,6277,107781,30,20,20,100,243124,1387,2982,0,1,1,0.7333,0.5333,0.0667,0.0667,828.5667,114.4,7,0.0101,0,0.1,0.75,0.5,0.0,0.05,0.42,0.05,0.08,0.08,0.01,1,1,1,3,3,0.0333,0.1333,0.0,0.0,3,1.55,28429.53
ptrpaws_Oculess,ptrpaws,Oculess,Kotlin,Not Ready,0,1871,76,1871,30,20,10,59,298,17,2005,12,1,1,0.3333,0.0333,0.0333,0.4,34.9333,5.0333,6,0.015,293,0.5,0.4,1.75,1.0,0.6,0.0847,0.0339,0.1186,0.0,0.1525,0,0,0,2,8,0.7333,0.1667,21.9,0.5,2,3.3051,3235.322
kronotop_kronotop,kronotop,kronotop,Java,Production Ready,1,300,10,300,30,12,3,100,7952,3,1198,5,1,1,0.0,0.2667,0.4333,0.6333,99.8,13.3,1,0.025,6,0.75,0.6667,0.5833,0.0,1.0,0.0,0.73,0.03,0.0,0.04,1,1,0,1,4,0.2667,0.3667,1.7778,0.0,1,2.34,14820.34
n00mkrad_flowframes,n00mkrad,flowframes,Python,Not Ready,0,1994,153,1994,30,20,20,100,1971830,178,2058,0,1,1,0.3,0.3,0.1333,0.0,50.1,7.9333,1,0.0146,54,0.55,0.35,1.6,0.4444,0.45,0.75,0.0,0.01,0.01,0.04,0,0,0,0,3,0.2333,0.4667,32.4545,11.3333,1,1.94,79034.41
RxSwiftCommunity_RxFlow,RxSwiftCommunity,RxFlow,Swift,Needs Improvements,1,1909,117,1909,30,20,20,100,15038,2,3117,2,1,1,0.4667,0.0,0.0,0.1333,78.1333,9.9,9,0.0096,452,0.95,0.35,3.5,1.0,0.9,0.16,0.04,0.01,0.01,0.34,1,0,0,0,4,0.1333,0.1,273.9474,32.1111,1,2.55,56464.45
IBM_mcp-cli,IBM,mcp-cli,Python,Not Ready,0,1999,302,1999,30,20,20,100,6169,36,591,0,1,0,0.1333,0.1667,0.1,0.0667,54.0,7.1333,2,0.0508,128,0.65,0.65,1.2,0.8571,0.35,0.58,0.24,0.03,0.05,0.0,1,0,0,1,3,0.7,0.4667,8.8462,0.1429,2,1.48,9776.17
wojdyr_fityk,wojdyr,fityk,C++,Not Ready,0,300,60,300,30,20,14,100,15815,28,5712,24,1,1,0.0667,0.2333,0.0,0.0667,49.7,7.9333,3,0.0053,133,0.2,0.55,0.85,1.0,0.6429,0.16,0.02,0.04,0.0,0.27,1,0,0,1,3,0.7667,0.1,5.75,196.4444,6,1.12,9429.03
ujizin_Camposer,ujizin,Camposer,Kotlin,Production Ready,1,298,17,298,30,20,20,100,112693,7,1397,1,1,1,0.3667,0.2333,0.1333,0.2667,195.0333,26.1667,1,0.0215,2,0.75,0.6,1.9,0.8,0.85,0.37,0.04,0.05,0.23,0.0,1,0,1,0,10,0.3333,0.5333,146.4667,1.1176,1,5.17,3705.32
michel-kraemer_bson4jackson,michel-kraemer,bson4jackson,Java,Needs Improvements,1,299,85,299,30,20,20,63,1110,3,5788,30,1,1,0.1667,0.1667,0.0,0.1333,44.4,6.0,5,0.0052,31,1.0,0.25,2.4,0.0,0.2,0.5397,0.0317,0.0317,0.2222,0.0159,1,0,1,1,7,0.1667,0.0,51.4,0.75,1,5.3492,5709.9048
neoblackxt_AnyWebView,neoblackxt,AnyWebView,Java,Needs Improvements,1,300,18,300,29,18,4,28,697,4,2520,13,1,1,0.2069,0.2069,0.0,0.2069,43.6207,6.069,5,0.0115,575,0.7778,0.1667,2.3333,0.75,0.75,0.1071,0.0714,0.1429,0.0,0.0714,1,0,0,2,7,0.3793,0.2759,251.7857,1.6667,1,1.8571,17746.9643
nginx_nginx-prometheus-exporter,nginx,nginx-prometheus-exporter,Go,Not Ready,0,1997,371,1997,30,20,20,60,5357,46,2966,1,1,1,0.0,0.0,0.0,0.3,378.5667,36.5333,3,0.0101,71,0.9,0.7,2.95,0.5,0.0,0.0833,0.1667,0.0667,0.05,0.0167,1,1,1,1,2,0.5,0.2,55.8333,0.0,2,1.0,19217.8667
tesseract-ocr_tesseract,tesseract-ocr,tesseract,C++,Production Ready,1,75323,10690,75323,30,20,20,100,54891,480,4353,0,1,1,0.3667,0.1,0.0667,0.0333,211.2,23.6333,3,0.0069,5,0.6,0.5,2.7,0.5,0.65,0.13,0.03,0.03,0.04,0.0,1,0,1,0,5,0.7,0.1333,17.5833,3.4615,2,1.77,6497.28
Snailclimb_JavaGuide,Snailclimb,JavaGuide,JavaScript,Production Ready,1,157020,46160,157020,30,20,20,100,183406,58,2989,0,1,1,0.0667,0.0,0.0667,1.0,117.4333,15.9,6,0.01,7,1.0,0.0,1.2,0.0,0.8,0.0,0.91,0.02,0.02,0.13,1,0,0,0,5,0.2333,0.4,1.8,2.3125,2,2.7,12921.41
ApsarasX_llvm-bindings,ApsarasX,llvm-bindings,C++,Not Ready,0,299,31,299,30,20,20,100,338,13,1937,0,1,1,0.1333,0.3,0.0667,0.0667,66.8,7.2,4,0.0155,1365,0.7,0.7,3.5,1.0,0.05,0.36,0.05,0.03,0.0,0.0,1,0,1,1,2,0.1667,0.1,17.5714,2.0,3,1.77,6518.36
j4mie_idiorm,j4mie,idiorm,PHP,Not Ready,0,1984,359,1984,30,20,20,35,739,5,5997,8,0,1,0.1333,0.1333,0.0333,0.1667,29.0,4.7333,1,0.005,1456,0.95,0.5,2.1,1.0,0.4,0.0571,0.3714,0.1143,0.4286,0.0,1,1,1,1,2,0.2667,0.6667,190.8421,37.25,2,0.8857,9725.8571
win4r_AISuperDomain,win4r,AISuperDomain,C#,Not Ready,0,1990,325,1990,30,20,2,68,2304,36,1162,0,1,1,0.0,0.1667,0.0,0.3333,66.8667,8.2667,2,0.0258,419,0.0,0.05,1.45,1.0,0.5,0.3235,0.0294,0.0147,0.0441,0.0882,0,0,0,0,4,0.3,0.2667,0.0,0.0,2,0.8088,8645.4853
chris2511_xca,chris2511,xca,C++,Not Ready,0,1976,243,1976,30,20,20,100,13772,120,5913,2,1,1,0.4333,0.1333,0.0333,0.1333,86.5667,12.0667,4,0.0051,444,0.0,0.4,0.35,0.65,0.55,0.2,0.01,0.09,0.0,0.32,1,1,0,0,2,0.2,0.0667,0.0,0.3636,3,1.17,57024.05
telegram-sms_telegram-sms,telegram-sms,telegram-sms,Kotlin,Production Ready,1,1937,203,1937,30,20,20,100,4620,4,2840,4,1,1,0.5,0.6667,0.1333,0.1,187.8333,26.2333,4,0.0106,5,0.85,0.1,2.55,0.0,0.1,0.57,0.02,0.03,0.0,0.0,1,0,0,0,9,0.1667,0.1,110.5294,0.0,2,5.64,7423.38
monicahq_monica,monicahq,monica,PHP,Not Ready,0,24863,2558,24863,30,20,20,100,152694,784,3434,0,1,1,0.4333,0.5,0.0333,0.0,92.6333,9.2333,4,0.0087,317,0.1,0.45,0.65,0.8333,0.0,0.62,0.02,0.03,0.02,0.0,1,0,0,0,7,0.3667,0.0,26.5,0.0,2,3.17,30181.29
Lora-net_LoRaMac-node,Lora-net,LoRaMac-node,C,Needs Improvements,1,1984,1108,1984,30,20,20,100,27302,62,4548,0,1,1,0.7333,0.3333,0.0333,0.0,117.8667,16.3333,7,0.0066,889,0.3,0.55,0.65,0.9286,0.15,0.41,0.03,0.07,0.11,0.03,0,0,0,0,6,0.0,0.0,0.6667,0.0,1,3.47,11714.56
ethanashi_fbm-sniper-community,ethanashi,fbm-sniper-community,JavaScript,Needs Improvements,1,300,69,300,13,2,5,31,41,2,89,6,1,0,0.0,0.0769,0.0,0.3077,73.6154,10.3077,2,0.1461,40,0.5,0.5,0.5,0.0,0.4,0.6129,0.0645,0.0968,0.0,0.0,0,0,0,1,2,0.2308,0.0,4.0,0.0,3,0.7742,11781.5484
64bit_async-openai,64bit,async-openai,Rust,Production Ready,1,1963,387,1963,30,20,20,100,23020,21,1341,0,1,1,0.4667,0.2667,0.1333,0.2,328.8,45.5667,10,0.0224,25,0.85,0.65,2.45,0.0,0.7,0.84,0.05,0.05,0.0,0.0,1,0,1,3,5,0.0667,0.5,27.4118,0.0,1,2.64,3452.96
icsharpcode_ILSpy,icsharpcode,ILSpy,C#,Production Ready,1,25634,3681,25634,30,20,20,100,52862,207,5638,0,1,1,0.7,0.4667,0.0333,0.0333,628.1333,86.2333,4,0.0053,1,0.8,0.8,1.05,0.0,0.85,0.54,0.03,0.03,0.01,0.01,1,0,1,0,4,0.5,0.1333,5.4375,1.1765,2,1.98,4902.64
onevcat_Kingfisher,onevcat,Kingfisher,Swift,Production Ready,1,24370,2761,24370,30,20,20,100,7730,175,4116,0,1,1,0.5667,0.2667,0.0,0.0333,198.7333,27.0667,4,0.0073,0,0.7,0.5,2.2,0.8333,0.5,0.48,0.02,0.01,0.01,0.01,1,0,1,1,8,0.4,0.1,15.0714,2.4,1,3.9,6007.97
neural75_gqrx-scanner,neural75,gqrx-scanner,C,Production Ready,1,300,41,300,30,16,18,56,1346,0,3269,0,1,1,0.5667,0.6333,0.1,0.1667,502.4333,66.3667,2,0.0092,16,1.0,0.5625,2.8125,0.0,0.8889,0.0893,0.0536,0.0536,0.4821,0.0536,1,0,0,0,2,0.7333,0.2333,246.5625,24.3125,2,1.2321,21147.1964
activeadmin_demo.activeadmin.info,activeadmin,demo.activeadmin.info,Ruby,Production Ready,1,298,129,298,30,20,20,100,1787,1,5625,7,0,1,0.2,0.9667,0.0,0.0,783.8667,50.9333,2,0.0053,7,1.0,0.25,2.9,0.0,0.9,0.29,0.01,0.04,0.16,0.05,1,0,0,2,3,0.0,0.0333,581.65,0.0,5,1.47,1692.07
gin-contrib_cors,gin-contrib,cors,Go,Not Ready,0,2000,185,2000,30,20,20,17,264,37,3899,4,1,1,0.3,0.2667,0.0667,0.0333,176.3667,21.7,3,0.0077,17,0.45,0.6,2.8,1.0,0.05,0.2353,0.1176,0.0588,0.0588,0.0,1,0,0,1,2,0.6333,0.5667,98.4444,7.0,1,0.5882,3933.0
apple_container,apple,container,Swift,Production Ready,1,47765,1603,47765,30,20,20,100,3755,440,409,0,1,1,0.4667,0.5667,0.0333,0.0333,281.1,39.7,11,0.0733,0,0.05,0.75,1.2,0.0,0.15,0.67,0.03,0.02,0.03,0.0,1,0,1,0,3,0.0333,0.5333,1.0,0.0,2,2.09,5615.48
