repo_key,owner,repository,language,repository_quality_index,deployment_label,deployment_ready,repository_score,commit_activity_score,issue_activity_score,pr_activity_score,file_complexity_score,stars,forks,watchers,total_commits,total_issues,total_prs,total_files,size,open_issues,repository_age_days,last_update_days,has_license,has_description,popularity_score,bug_fix_ratio,feature_commit_ratio,refactor_commit_ratio,documentation_commit_ratio,average_commit_length,average_commit_words,author_diversity,commit_frequency,days_since_last_commit,closed_issue_ratio,bug_issue_ratio,average_issue_comments,stale_issue_ratio,merged_pr_ratio,average_changed_files,average_code_churn,source_code_ratio,documentation_ratio,config_ratio,test_ratio,binary_ratio,has_ci_cd,has_dockerfile,has_contributing_guide,dependency_file_count,max_directory_depth,weekend_commit_ratio,night_commit_ratio,average_issue_resolution_days,average_review_comments,average_merge_days,language_diversity,average_directory_depth,average_file_size
ZeppelinMC_Zeppelin,ZeppelinMC,Zeppelin,Go,35.56,Needs Improvements,1,35.56,27.0,42.64,35.04,45.75,300,25,300,2,11,20,100,5957,5,1074,0,1,1,231.25,0.5,0.5,0.0,0.0,19.0,4.0,1,0.0019,557,0.5455,0.3636,1.7273,1.0,0.35,0.0,0.0,0.96,0.01,0.0,0.0,0.0,1,0,0,1,4,0.0,0.0,54.8333,0.0,0.7143,1,3.26,2531.09
jekyll_jekyll,jekyll,jekyll,Ruby,35.53,Needs Improvements,1,35.53,46.5,42.47,25.25,20.35,51559,10290,51559,30,20,20,100,71128,249,6476,0,1,1,41241.75,0.1333,0.3,0.0333,0.2333,238.9333,37.3667,17,0.0046,21,0.6,0.7,1.05,0.75,0.25,0.0,0.0,0.1,0.29,0.05,0.0,0.0,1,1,0,1,3,0.1333,0.1333,1.5833,0.0,6.0,1,1.55,4165.14
insomniacslk_dublin-traceroute,insomniacslk,dublin-traceroute,Go,35.53,Needs Improvements,1,35.53,44.17,22.9,41.66,35.09,299,59,299,30,20,20,86,9520,28,3932,1,1,1,239.0,0.2667,0.4333,0.0333,0.0667,290.5333,35.4333,3,0.0076,45,0.2,0.55,1.4,1.0,0.55,0.0,0.0,0.2209,0.1744,0.0698,0.2209,0.0465,1,1,0,1,4,0.1333,0.2333,49.75,0.0,3.0909,5,1.814,8004.7093
akarnokd_open-ig,akarnokd,open-ig,Java,35.53,Needs Improvements,1,35.53,33.37,54.25,64.75,6.32,300,61,300,30,20,20,100,2141770,170,4138,7,1,1,240.25,0.3333,0.1667,0.1,0.0667,69.1667,9.2,4,0.0072,27,0.45,0.15,0.75,1.0,1.0,0.0,0.0,0.01,0.01,0.01,0.01,0.81,1,0,0,0,3,0.2,0.0333,0.0,0.0,0.25,1,2.56,567051.89
zekunyan_TTGTagCollectionView,zekunyan,TTGTagCollectionView,Swift,35.52,Needs Improvements,1,35.52,44.33,63.8,36.0,11.61,1900,264,1900,30,20,15,100,20337,0,3849,7,1,1,1491.0,0.2667,0.4333,0.1333,0.2333,224.4,29.2,2,0.0078,19,1.0,0.25,1.3,0.0,0.8,0.0,0.0,0.01,0.0,0.01,0.05,0.23,0,0,0,0,4,0.4,0.1333,378.2,0.0,59.1667,1,3.11,5459.85
ishkawa_APIKit,ishkawa,APIKit,Swift,35.51,Needs Improvements,1,35.51,29.77,40.35,50.21,31.12,1994,206,1994,30,20,20,74,1438,12,4163,4,1,1,1547.0,0.2,0.4667,0.1,0.0333,67.8667,8.6,2,0.0072,1361,0.6,0.5,1.35,1.0,0.7,0.0,0.0,0.3514,0.0135,0.0135,0.3243,0.0,1,0,0,0,3,0.9333,0.3667,150.3333,0.0,1.2857,1,2.1622,4870.6622
rust-embedded_heapless,rust-embedded,heapless,Rust,35.5,Needs Improvements,1,35.5,40.8,49.9,21.47,36.72,1988,243,1988,30,20,20,54,16356,68,3418,0,1,1,1551.75,0.3333,0.4,0.0333,0.0333,80.2333,10.3,7,0.0088,11,0.5,0.1,2.9,0.9,0.45,0.0,0.0,0.6296,0.0556,0.0741,0.0556,0.0,1,0,0,2,3,0.1333,0.3,16.1,0.0,18.7778,1,1.1296,12437.4074
SapuSeven_BetterUntis,SapuSeven,BetterUntis,Kotlin,35.47,Needs Improvements,1,35.47,31.3,37.9,38.25,41.35,300,39,300,30,20,20,100,54843,40,2651,5,1,1,234.75,0.3667,0.1667,0.0667,0.1,97.0,12.6333,2,0.0113,85,0.15,0.3,1.9,1.0,0.85,0.0,0.0,0.77,0.02,0.03,0.09,0.0,1,0,0,1,11,0.5,0.2667,1.0,0.0,26.7647,1,8.41,1670.63
bufanyun_hotgo,bufanyun,hotgo,Go,35.44,Needs Improvements,1,35.44,32.73,55.7,36.02,29.13,1993,481,1993,30,20,20,100,38850,45,1599,0,1,1,1615.0,0.4333,0.1333,0.0,0.0667,54.8333,5.7333,10,0.0188,65,0.75,0.2,1.7,0.4,0.65,0.0,0.0,0.1,0.81,0.04,0.01,0.39,0,0,0,0,6,0.1667,0.3667,49.2,0.0,13.2308,2,2.94,127932.54
mizzy_specinfra,mizzy,specinfra,Ruby,35.42,Needs Improvements,1,35.42,45.33,0.0,63.4,30.8,300,338,300,30,0,20,100,1818,2,4611,9,1,1,309.5,0.2333,0.2667,0.0,0.0333,706.3667,70.3333,8,0.0065,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.01,0.01,0.91,0.0,1,0,0,1,5,0.2333,0.7,0.0,0.0,1.6,1,3.74,884.68
Tencent_sluaunreal,Tencent,sluaunreal,C++,35.42,Needs Improvements,1,35.42,34.33,34.55,51.28,28.94,1969,450,1969,30,20,20,100,37734,106,2905,2,1,1,1589.25,0.4333,0.2667,0.0333,0.0,60.9,7.8333,4,0.0103,267,0.35,0.35,1.05,1.0,0.9,0.0,0.0,0.2,0.0,0.03,0.29,0.02,0,0,0,0,5,0.1333,0.2333,37.4286,0.0,9.2222,2,2.47,54749.35
Schildkroet_GRBL-Advanced,Schildkroet,GRBL-Advanced,C,35.41,Needs Improvements,1,35.41,31.93,52.35,41.5,28.0,300,90,300,30,20,2,100,4984,8,3331,35,1,1,247.5,0.3667,0.2333,0.1667,0.1333,54.8,7.1,3,0.009,35,0.7,0.25,1.85,1.0,0.5,0.0,0.0,0.45,0.01,0.01,0.0,0.0,1,0,0,0,3,0.2333,0.1333,14.2143,0.0,1.0,1,2.4,31496.19
ruvnet_RuView,ruvnet,RuView,Rust,35.4,Needs Improvements,1,35.4,41.67,61.47,20.0,9.85,80564,10845,80564,30,20,20,100,179271,377,402,0,1,1,63134.25,0.4,0.2333,0.0667,0.2,766.0667,95.4333,2,0.0746,11,0.75,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.08,0.0,0,0,0,0,4,0.1,0.1333,0.3333,0.0,0.0,0,2.85,9949.7
mcci-catena_arduino-lorawan,mcci-catena,arduino-lorawan,C++,35.39,Needs Improvements,1,35.39,32.27,47.65,28.75,41.35,299,57,299,30,20,20,100,293,31,3550,2,1,1,238.5,0.3333,0.2,0.0,0.0667,52.3667,5.9333,5,0.0085,100,0.5,0.45,1.75,1.0,0.6,0.0,0.0,0.69,0.02,0.01,0.04,0.0,1,0,0,0,2,0.1333,0.2667,0.6,0.0,18.25,2,1.71,2900.63
broadinstitute_gatk,broadinstitute,gatk,Java,35.36,Needs Improvements,1,35.36,51.17,22.4,37.9,29.98,1975,627,1975,30,20,20,100,490356,1439,4241,1,1,1,1638.0,0.3333,0.3667,0.1,0.0667,159.1667,22.0667,15,0.0071,38,0.0,0.6,0.4,0.75,0.5,0.0,0.0,0.01,0.51,0.05,0.19,0.29,1,1,0,1,4,0.0667,0.0333,0.0,0.0,4.6,3,2.04,196097.21
libharu_libharu,libharu,libharu,C,35.34,Needs Improvements,1,35.34,48.23,43.9,11.25,40.7,1985,548,1985,30,20,20,100,29154,114,6410,0,1,1,1625.75,0.5333,0.2,0.0333,0.0333,129.1667,17.7333,9,0.0047,109,0.75,0.6,1.9,0.8,0.25,0.0,0.0,0.56,0.02,0.02,0.03,0.0,1,0,0,0,3,0.2,0.0,24.0667,0.0,23.0,4,2.42,9052.74
librepods-org_librepods,librepods-org,librepods,Kotlin,35.28,Needs Improvements,1,35.28,31.7,36.7,22.25,47.55,29018,1621,29018,30,20,20,100,189301,212,655,0,1,1,22168.75,0.4,0.2333,0.0333,0.2667,62.4333,9.8667,2,0.0458,0,0.2,0.4,0.7,0.0,0.05,0.0,0.0,0.76,0.03,0.05,0.0,0.0,1,0,0,0,10,0.4,0.2,0.0,0.0,0.0,3,7.64,9387.65
wig-editor_wig,wig-editor,wig,Go,35.28,Needs Improvements,1,35.28,18.43,51.0,65.0,23.42,300,6,300,30,3,2,100,826,0,801,5,1,1,226.5,0.4667,0.0667,0.1,0.0,20.4667,3.2667,1,0.0375,27,1.0,0.6667,1.0,0.0,1.0,0.0,0.0,0.27,0.01,0.01,0.09,0.01,0,0,0,1,3,0.0,0.0,59.3333,0.0,0.0,1,1.54,5819.12
endrazine_wcc,endrazine,wcc,C,35.27,Needs Improvements,1,35.27,34.77,52.85,36.0,28.29,1995,117,1995,30,20,20,100,8839,0,3626,1,1,1,1525.5,0.2333,0.4,0.4667,0.1,80.9333,11.1,1,0.0083,1,1.0,0.7,3.85,0.0,0.8,0.0,0.0,0.16,0.09,0.15,0.0,0.02,0,0,0,1,5,0.4667,0.0,396.5,0.0,59.25,4,2.58,54723.93
FiloSottile_mkcert,FiloSottile,mkcert,Go,35.21,Needs Improvements,1,35.21,47.87,28.25,20.0,30.44,59291,3130,59291,30,20,20,16,1799,174,2941,0,1,1,45250.75,0.5333,0.2,0.0,0.1333,107.4,16.8667,9,0.0102,817,0.1,0.55,0.75,0.6111,0.0,0.0,0.0,0.4375,0.125,0.0,0.0625,0.0,1,0,0,1,2,0.3667,0.2667,0.0,0.0,0.0,1,0.5,3485.6875
jaywcjlove_awesome-mac,jaywcjlove,awesome-mac,Swift,35.1,Needs Improvements,1,35.1,49.83,25.31,29.0,10.87,107785,8081,107785,30,20,20,45,47920,450,3648,0,1,1,82859.0,0.0,0.9333,0.0,0.0333,207.6,15.8333,14,0.0082,0,0.35,0.7,0.45,0.0,0.2,0.0,0.0,0.0,0.1556,0.0889,0.0,0.0444,1,1,1,1,4,0.2667,0.7333,8.1429,0.0,0.0,0,0.8444,31493.8889
vogler75_automation-gateway,vogler75,automation-gateway,Kotlin,35.09,Needs Improvements,1,35.09,36.47,42.8,45.0,25.53,298,48,298,30,10,1,100,21409,2,1982,1,1,1,235.5,0.1667,0.4,0.1333,0.1333,133.8333,15.8,2,0.0151,97,0.8,0.7,1.8,1.0,1.0,0.0,0.0,0.05,0.02,0.16,0.11,0.04,0,1,0,6,10,0.2333,0.0333,222.25,0.0,22.0,3,2.41,9727.33
Fody_PropertyChanged,Fody,PropertyChanged,C#,35.08,Needs Improvements,1,35.08,29.27,58.33,23.5,40.2,1966,231,1966,30,20,20,100,4914,12,5120,1,1,1,1532.25,0.1667,0.1,0.3333,0.0333,70.8667,6.6,4,0.0059,4,0.8,0.55,3.7,0.75,0.1,0.0,0.0,0.66,0.0,0.03,0.24,0.0,1,0,0,0,2,0.2,0.2,0.875,0.0,1.0,1,1.04,2203.03
TypeStrong_fork-ts-checker-webpack-plugin,TypeStrong,fork-ts-checker-webpack-plugin,TypeScript,35.08,Needs Improvements,1,35.08,56.83,18.55,20.0,40.39,2000,255,2000,30,20,20,100,13678,53,3366,5,1,1,1563.75,0.3667,0.6667,0.0333,0.0667,363.9,33.6667,11,0.0089,466,0.2,0.7,1.55,0.9375,0.0,0.0,0.0,0.65,0.08,0.06,0.0,0.02,1,1,1,3,5,0.4,0.0667,87.0,0.0,0.0,2,1.68,39365.03
djhworld_simple-computer,djhworld,simple-computer,Go,35.07,Needs Improvements,1,35.07,23.67,27.0,65.0,32.82,1987,159,1987,30,2,1,71,726,2,2618,1,0,1,1530.0,0.1,0.2667,0.1,0.1333,31.4667,4.5,3,0.0115,45,0.0,0.5,2.0,1.0,1.0,0.0,0.0,0.4648,0.0423,0.0423,0.1972,0.0563,0,0,0,1,2,0.4333,0.0,0.0,0.0,0.0,1,1.0986,11550.7324
NingNing0111_know-hub-ai,NingNing0111,know-hub-ai,Java,35.06,Needs Improvements,1,35.06,15.8,49.8,58.24,31.85,299,68,299,30,5,7,100,23988,2,832,5,0,1,241.25,0.0,0.0667,0.0,0.2667,21.1333,2.8,3,0.0361,415,0.6,0.2,1.8,1.0,0.8571,0.0,0.0,0.58,0.01,0.06,0.0,0.15,0,1,0,3,10,0.3,0.0,94.6667,0.0,0.3333,1,6.1,91061.97
KhronosGroup_OpenCL-ICD-Loader,KhronosGroup,OpenCL-ICD-Loader,C,35.05,Needs Improvements,1,35.05,45.83,23.35,39.95,32.68,299,169,299,30,20,20,98,472,56,3906,27,1,1,266.5,0.3333,0.3333,0.0,0.0333,147.3667,17.1667,11,0.0077,27,0.25,0.6,1.35,0.9333,0.75,0.0,0.0,0.1735,0.0408,0.1224,0.4388,0.0,1,0,0,0,3,0.0667,0.2333,66.8,0.0,13.8,2,1.6327,9386.8265
jellyfin_jellyfin,jellyfin,jellyfin,C#,35.04,Needs Improvements,1,35.04,36.8,30.7,23.0,38.55,54257,5097,54257,30,20,20,100,75496,572,2774,0,1,1,41967.0,0.4667,0.0667,0.0,0.0,111.0,11.1333,11,0.0108,0,0.5,1.0,0.9,0.0,0.1,0.0,0.0,0.63,0.0,0.03,0.01,0.0,1,0,0,0,2,0.6667,0.1333,0.2,0.0,1.5,2,1.69,3787.7
pgmoneta_pgmoneta,pgmoneta,pgmoneta,C,34.97,Needs Improvements,1,34.97,43.4,45.62,43.84,16.74,299,101,299,30,20,20,100,8524,68,1882,2,1,1,249.5,0.2,0.2333,0.0333,0.1667,126.9333,17.5667,14,0.0159,2,0.55,0.5,1.8,0.0,0.55,0.0,0.0,0.01,0.07,0.05,0.03,0.22,1,1,1,0,4,0.4333,0.1,3.1818,0.0,0.9091,2,1.47,25201.86
benjamin-dcs_gauge-card-pro,benjamin-dcs,gauge-card-pro,TypeScript,34.95,Needs Improvements,1,34.95,17.97,39.8,43.2,48.35,300,11,300,30,20,20,100,2061,22,460,2,1,1,227.75,0.1,0.0667,0.0,0.0,55.9333,5.6333,3,0.0652,2,0.55,0.55,4.3,0.0,0.55,0.0,0.0,0.79,0.02,0.04,0.0,0.0,1,0,0,1,6,0.1333,0.0,13.0909,0.0,1.5455,3,3.07,5227.53
raysan5_raylib,raysan5,raylib,C,34.93,Needs Improvements,1,34.93,29.63,45.21,51.21,17.51,33841,3196,33841,30,20,20,100,419538,21,4645,0,1,1,26179.75,0.3,0.0667,0.0,0.0,56.9333,7.3,9,0.0065,0,0.85,0.95,1.65,0.0,0.7,0.0,0.0,0.17,0.04,0.04,0.02,0.23,1,0,1,0,5,0.4,0.0,1.9412,0.0,0.2857,1,1.67,32283.9
illacceptanything_illacceptanything,illacceptanything,illacceptanything,Ruby,34.91,Needs Improvements,1,34.91,33.67,46.28,36.0,32.57,1961,590,1961,30,20,20,100,1579296,26,4115,0,1,1,1618.25,0.0,0.4333,0.0,0.3333,44.7333,6.6667,26,0.0073,84,0.45,0.25,1.0,1.0,0.8,0.0,0.0,0.32,0.05,0.05,0.01,0.01,1,1,1,3,45,0.1333,0.2333,5.2222,0.0,49.25,9,1.95,18927.67
android_androidify,android,androidify,Kotlin,34.91,Needs Improvements,1,34.91,36.97,50.75,33.5,28.13,1962,305,1962,30,20,20,100,46544,19,430,1,1,1,1547.75,0.3333,0.1333,0.0,0.0333,92.2,12.3,6,0.0698,41,0.7,0.25,0.25,1.0,0.4,0.0,0.0,0.24,0.03,0.06,0.15,0.04,1,0,1,0,10,0.0,0.0667,23.3571,0.0,4.5,2,5.26,11873.62
ovh_terraform-provider-ovh,ovh,terraform-provider-ovh,Go,34.91,Needs Improvements,1,34.91,43.97,24.9,54.44,21.1,300,183,300,30,20,20,100,28584,76,3325,0,1,1,270.75,0.3,0.5,0.0,0.0667,117.5333,12.3,10,0.009,0,0.45,0.85,0.4,0.0,0.8,0.0,0.0,0.0,0.84,0.01,0.02,0.0,1,0,1,0,6,0.0,0.0,8.0,0.0,1.5625,0,3.76,3968.62
AvaloniaUI_Avalonia,AvaloniaUI,Avalonia,C#,34.9,Needs Improvements,1,34.9,55.67,24.6,42.4,11.4,31150,2746,31150,30,20,20,100,234517,1914,4603,0,1,1,24049.0,0.5333,0.4667,0.0,0.0667,744.8333,100.7333,17,0.0065,0,0.25,0.85,0.5,0.0,0.5,0.0,0.0,0.0,0.02,0.03,0.14,0.0,1,0,1,0,2,0.0667,0.0,0.4,0.0,0.1,0,0.96,914.91
nashtech-garage_yas,nashtech-garage,yas,Java,34.89,Needs Improvements,1,34.89,55.0,41.0,20.0,26.51,1978,726,1978,30,20,20,100,92410,154,1638,4,1,1,1665.0,0.3667,0.5,0.1333,0.0667,195.5333,27.5333,15,0.0183,32,0.6,0.45,0.5,1.0,0.0,0.0,0.0,0.18,0.03,0.08,0.36,0.03,1,0,0,4,11,0.0667,0.6333,12.6667,0.0,0.0,1,5.91,3549.39
darlinghq_darling-dmg,darlinghq,darling-dmg,C++,34.85,Needs Improvements,1,34.85,39.03,37.25,44.11,26.42,300,51,300,30,20,20,69,248,22,4781,13,1,1,237.75,0.3,0.2333,0.0333,0.1667,82.9,11.2,12,0.0063,268,0.6,0.65,2.75,1.0,0.55,0.0,0.0,0.3623,0.029,0.0145,0.058,0.0,0,0,0,0,1,0.2,0.2333,25.6667,0.0,0.6364,1,0.9565,2915.9565
nemtrif_utfcpp,nemtrif,utfcpp,C++,34.85,Needs Improvements,1,34.85,27.2,55.7,40.75,29.03,1967,233,1967,30,20,20,33,173,1,3985,0,1,1,1533.5,0.2,0.2,0.0,0.0333,45.1333,6.8667,4,0.0075,8,0.95,0.5,2.7,1.0,0.6,0.0,0.0,0.0606,0.0606,0.1515,0.4242,0.0,1,1,0,0,2,0.7667,0.1333,19.0526,0.0,6.25,2,1.1515,6708.8788
nullpo-head_wsl-distrod,nullpo-head,wsl-distrod,Rust,34.8,Needs Improvements,1,34.8,50.07,10.95,41.8,33.66,1953,91,1953,30,20,18,100,45768,59,1878,0,1,1,1487.5,0.7333,0.1667,0.1,0.2333,104.9333,16.2333,4,0.016,281,0.1,0.85,2.45,1.0,0.5556,0.0,0.0,0.25,0.03,0.13,0.37,0.03,1,0,0,6,7,0.2333,0.0667,50.0,0.0,3.2,2,3.85,274227.17
mxcl_swift-sh,mxcl,swift-sh,Swift,34.76,Needs Improvements,1,34.76,33.23,30.15,46.31,34.88,1893,63,1893,30,20,20,40,346,22,2740,5,1,1,1435.5,0.2667,0.1,0.0333,0.1333,105.9333,15.0667,3,0.0109,40,0.6,0.85,1.65,1.0,0.85,0.0,0.0,0.525,0.05,0.025,0.175,0.0,1,0,0,0,2,0.3667,0.0667,135.0,0.0,11.9412,1,1.475,3007.225
Gururagavendra_gmail-cleaner,Gururagavendra,gmail-cleaner,Python,34.76,Needs Improvements,1,34.76,36.17,26.4,40.25,39.27,1999,123,1999,30,20,20,99,20116,27,226,0,1,1,1530.0,0.6,0.0667,0.0333,0.2667,72.9,10.6667,3,0.1327,28,0.25,0.5,1.4,0.5333,0.45,0.0,0.0,0.3232,0.0808,0.0404,0.3333,0.0404,1,1,1,1,4,0.2,0.0667,32.6,0.0,0.0,4,1.899,428387.5859
prograils_lit,prograils,lit,Ruby,34.73,Needs Improvements,1,34.73,41.8,36.5,31.5,33.97,300,70,300,30,20,20,100,1345,24,4976,143,1,1,242.5,0.3333,0.4,0.0333,0.0667,68.9,10.9667,7,0.006,259,0.65,0.7,1.5,1.0,0.7,0.0,0.0,0.39,0.02,0.01,0.0,0.01,1,0,0,1,5,0.0,0.0,89.5385,0.0,88.1429,4,3.35,1965.51
Stichoza_google-translate-php,Stichoza,google-translate-php,PHP,34.71,Needs Improvements,1,34.71,30.63,55.5,31.5,32.65,1937,386,1937,30,20,20,23,345,7,4743,4,1,1,1549.25,0.1667,0.2,0.0333,0.0667,50.7333,7.1333,6,0.0063,254,0.85,0.35,2.0,1.0,0.7,0.0,0.0,0.3913,0.087,0.1304,0.2174,0.0,1,0,0,1,2,0.1,0.2333,56.9412,0.0,216.5,1,1.087,2376.5652
google-ai-edge_gallery,google-ai-edge,gallery,Kotlin,34.68,Needs Improvements,1,34.68,32.7,26.2,47.0,31.93,24148,2573,24148,30,20,20,100,23312,331,469,0,1,1,18754.25,0.1,0.2667,0.0,0.0,85.1667,10.3667,8,0.064,0,0.25,0.65,1.3,0.0,0.6,0.0,0.0,0.38,0.01,0.04,0.0,0.24,1,0,0,0,13,0.0,0.5333,5.6,0.0,0.0,4,8.59,9507.67
VKCOM_nocc,VKCOM,nocc,Go,34.67,Needs Improvements,1,34.67,45.36,30.18,20.25,43.56,300,18,300,14,11,20,95,1196,15,1524,0,1,1,229.5,0.0714,0.6429,0.0714,0.0714,107.7857,17.2857,4,0.0092,175,0.0909,0.4545,0.1818,1.0,0.45,0.0,0.0,0.4737,0.2421,0.0316,0.2105,0.1474,0,0,0,1,4,0.0,0.0,0.0,0.0,26.8889,3,2.0,15801.3368
SuperCuber_dotter,SuperCuber,dotter,Rust,34.66,Needs Improvements,1,34.66,43.2,49.42,20.25,32.48,1985,74,1985,30,20,20,21,576,36,3355,0,1,1,1507.25,0.4333,0.3,0.1,0.0,103.3,12.0333,12,0.0089,0,0.65,0.55,1.3,1.0,0.45,0.0,0.0,0.5238,0.0476,0.1429,0.0,0.0,1,0,0,1,2,0.4,0.0667,1.3846,0.0,24.7778,1,1.0,10711.5714
WFCD_WFinfo,WFCD,WFinfo,C#,34.66,Needs Improvements,1,34.66,62.83,50.25,4.5,24.38,299,50,299,30,20,20,100,285105,24,2518,1,1,1,236.75,0.8,0.9667,0.1,0.0,541.9333,50.5333,2,0.0119,1,0.65,0.25,1.75,0.7143,0.1,0.0,0.0,0.41,0.01,0.02,0.0,0.29,0,0,0,0,4,0.0667,0.7333,217.0769,0.0,35.5,1,1.68,38991.12
maid_maid,maid,maid,Ruby,34.61,Needs Improvements,1,34.61,34.73,32.9,51.5,26.58,1908,85,1908,30,20,20,84,890,47,5532,1,1,1,1452.25,0.4,0.1333,0.0333,0.0333,89.3667,8.2333,7,0.0054,26,0.35,0.4,0.9,1.0,0.9,0.0,0.0,0.2262,0.0476,0.0238,0.3333,0.119,1,1,1,1,5,0.6333,0.0333,158.2857,0.0,9.0,1,1.619,2707.7143
RxSwiftCommunity_RxFlow,RxSwiftCommunity,RxFlow,Swift,34.59,Needs Improvements,1,34.59,35.57,61.0,40.5,15.78,1909,117,1909,30,20,20,100,15038,2,3117,2,1,1,1461.0,0.4667,0.0,0.0,0.1333,78.1333,9.9,9,0.0096,452,0.95,0.35,3.5,1.0,0.9,0.0,0.0,0.16,0.04,0.01,0.01,0.34,1,0,0,0,4,0.1333,0.1,273.9474,0.0,32.1111,1,2.55,56464.45
jstedfast_MimeKit,jstedfast,MimeKit,C#,34.56,Needs Improvements,1,34.56,27.83,55.37,26.08,39.7,1995,387,1995,30,20,20,100,41427,14,5006,0,1,1,1593.0,0.2667,0.2,0.1,0.0,82.3667,11.0,2,0.006,2,0.9,0.7,3.2,1.0,0.15,0.0,0.0,0.77,0.01,0.04,0.01,0.0,1,1,0,0,3,0.7667,0.2,2.8333,0.0,0.6667,1,1.71,13953.27
swftools_swftools,swftools,swftools,C,34.54,Needs Improvements,1,34.54,52.67,10.2,47.79,25.89,299,101,299,30,20,20,100,12187,168,4253,5,1,1,249.5,0.6,0.2667,0.0,0.0333,187.2,25.7667,10,0.0071,150,0.1,0.85,1.7,0.5,0.65,0.0,0.0,0.16,0.01,0.07,0.0,0.07,0,0,0,0,3,0.2,0.1,20.0,0.0,1.4615,4,1.21,15968.33
curl_curl,curl,curl,C,34.42,Needs Improvements,1,34.42,49.67,45.75,20.0,17.45,42407,7264,42407,30,20,20,100,141913,69,5961,0,1,1,33621.25,0.4333,0.2667,0.0,0.0667,303.4333,43.3667,9,0.005,0,0.65,0.7,2.6,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.02,0.0,1,1,1,1,2,0.2333,0.1333,1.8462,0.0,0.0,2,1.25,6311.78
jesseduffield_lazygit,jesseduffield,lazygit,Go,34.4,Needs Improvements,1,34.4,35.67,30.45,33.5,23.05,80355,2913,80355,30,20,20,100,155418,1004,2978,0,1,1,60994.5,0.4,0.2333,0.0,0.0,714.1333,112.0667,1,0.0101,3,0.1,0.5,1.45,0.0,0.3,0.0,0.0,0.03,0.32,0.06,0.03,0.0,1,1,1,1,2,0.0,0.0333,0.0,0.0,0.0,2,1.23,9413.03
mosparo_mosparo,mosparo,mosparo,PHP,34.36,Needs Improvements,1,34.36,27.37,50.25,53.35,20.7,300,17,300,30,20,20,100,6306,4,1856,2,1,1,229.25,0.1,0.0,0.0667,0.0333,117.3,12.0333,4,0.0162,3,0.8,0.5,3.25,0.0,1.0,0.0,0.0,0.1,0.06,0.01,0.03,0.55,1,0,1,0,4,0.2333,0.0,22.1875,0.0,11.65,3,2.9,11219.78
firefly-iii_firefly-iii,firefly-iii,firefly-iii,PHP,34.34,Needs Improvements,1,34.34,21.63,30.7,58.25,30.22,24037,2223,24037,30,20,20,100,317723,152,4399,0,1,1,18583.5,0.2667,0.0667,0.0,0.0,42.8333,5.9667,3,0.0068,2,0.45,1.0,2.7,0.0,0.85,0.0,0.0,0.39,0.01,0.05,0.02,0.06,1,0,1,2,6,0.2667,0.2667,0.0,0.0,0.0,2,2.91,24202.72
dotnet_roslyn,dotnet,roslyn,C#,34.33,Needs Improvements,1,34.33,55.67,23.15,40.25,14.45,20544,4291,20544,30,20,20,100,2644246,6250,4202,0,1,1,16480.75,0.5,0.4,0.0667,0.1667,817.7,94.7667,16,0.0071,0,0.25,0.85,1.25,0.0,0.45,0.0,0.0,0.0,0.03,0.04,0.08,0.0,1,1,1,0,4,0.0667,0.3,2.6,0.0,0.0,1,1.82,12730.57
WerWolv_ImHex,WerWolv,ImHex,C++,34.33,Needs Improvements,1,34.33,31.6,24.54,49.35,24.09,54164,2413,54164,30,20,20,100,51584,366,2071,0,1,1,41226.25,0.5333,0.1,0.0,0.0,65.8667,9.9333,3,0.0145,7,0.35,0.85,1.75,0.0,0.75,0.0,0.0,0.07,0.04,0.08,0.02,0.02,1,1,1,0,4,0.2,0.0,5.7143,0.0,4.4,5,1.53,5055.01
Shopify_identity_cache,Shopify,identity_cache,Ruby,34.32,Needs Improvements,1,34.32,49.27,26.65,26.05,35.3,1967,173,1967,30,20,20,100,1443,41,4884,0,1,1,1518.5,0.2333,0.4333,0.0667,0.0333,241.4667,19.6,8,0.0061,136,0.4,0.7,1.65,1.0,0.25,0.0,0.0,0.44,0.04,0.01,0.36,0.0,1,0,1,1,4,0.0,0.4333,120.5,0.0,5.2,1,1.71,2801.21
brotandgames_ciao,brotandgames,ciao,Ruby,34.31,Needs Improvements,1,34.31,33.7,58.65,18.0,37.01,1969,108,1969,30,20,20,100,3104,2,2555,0,1,1,1503.75,0.1333,0.3667,0.0333,0.0667,139.5333,16.5333,2,0.0117,89,1.0,0.45,2.15,0.0,0.4,0.0,0.0,0.47,0.02,0.03,0.01,0.03,1,1,0,1,4,0.3667,0.0,165.25,0.0,41.0,3,2.02,48263.02
godotengine_godot,godotengine,godot,C++,34.31,Needs Improvements,1,34.31,40.83,17.45,22.25,25.75,114055,25989,114055,30,20,20,100,1860623,18548,4573,0,1,1,92038.5,0.6,0.3333,0.0,0.0333,108.3,12.8333,3,0.0066,0,0.15,1.0,1.45,0.0,0.05,0.0,0.0,0.24,0.03,0.03,0.03,0.0,1,0,1,0,3,0.0,0.0,0.0,0.0,0.0,2,1.64,16276.49
